employee_id,company_id,department_id,job_role,seniority,hire_date,cost_center,active
C14-E0059,C14,C14-D01,Operador(a) de Caixa,Pleno,2022-01-26,CC-C14-D01,True
C14-E0060,C14,C14-D02,Analista de Supply Chain,Pleno,2021-07-27,,False
C14-E0061,C14,C14-D05,Especialista em Marketplace,Especialista,2023-12-22,CC-C14-D05,True
C14-E0062,C14,C14-D03,Analista Comercial,Senior,2022-04-15,CC-C14-D03,True
C14-E0063,C14,C14-D04,Analista de Marketing,Senior,2020-12-20,CC-C14-D04,True
C14-E0064,C14,C14-D03,Analista de Compras,Pleno,2021-08-08,CC-C14-D03,True
C14-E0065,C14,C14-D06,Especialista em Relacionamento com Cliente,Pleno,2022-09-08,CC-C14-D06,True
C14-E0066,C14,C14-D05,Analista de E-commerce,Especialista,2024-09-07,CC-C14-D05,True
C14-E0067,C14,C14-D03,Analista de Compras,Pleno,2021-04-10,CC-C14-D03,True
C14-E0068,C14,C14-D05,Analista de E-commerce,Junior,2024-04-04,CC-C14-D05,True
C14-E0069,C14,C14-D07,Analista de Contas a Pagar,Pleno,2024-06-05,CC-C14-D07,True
C14-E0070,C14,C14-D02,Analista de Supply Chain,Junior,2026-05-08,CC-C14-D02,False
C14-E0071,C14,C14-D02,Analista de Supply Chain,Junior,2021-10-31,CC-C14-D02,True
C14-E0072,C14,C14-D06,Analista de Atendimento,Junior,2021-06-11,CC-C14-D06,True
C14-E0073,C14,C14-D04,Especialista em Midias Digitais,Junior,2023-04-08,CC-C14-D04,True
C14-E0074,C14,C14-D01,Gerente de Loja,Junior,2026-03-06,CC-C14-D01,True
C14-E0075,C14,C14-D07,Analista Financeiro,Pleno,2024-01-05,CC-C14-D07,True
C14-E0076,C14,C14-D01,Operador(a) de Caixa,Pleno,2025-01-29,CC-C14-D01,True
C14-E0077,C14,C14-D06,Analista de Atendimento,Pleno,2025-06-23,CC-C14-D06,True
C14-E0078,C14,C14-D06,Analista de Atendimento,Senior,2024-01-04,CC-C14-D06,True
C14-E0079,C14,C14-D08,Recrutador(a),Pleno,2024-05-16,CC-C14-D08,True
C14-E0080,C14,C14-D01,Operador(a) de Caixa,Pleno,2024-05-18,CC-C14-D01,True
C14-E0081,C14,C14-D04,Coordenador(a) de Marketing,Junior,2025-08-05,CC-C14-D04,True
C14-E0082,C14,C14-D02,Coordenador(a) de Logistica,Senior,2021-10-20,CC-C14-D02,True
C14-E0083,C14,C14-D01,Operador(a) de Caixa,Senior,2021-10-19,CC-C14-D01,True
C14-E0084,C14,C14-D01,Vendedor(a),Pleno,2024-08-17,CC-C14-D01,True
C14-E0085,C14,C14-D03,Analista de Compras,Senior,2021-10-04,CC-C14-D03,True
C14-E0086,C14,C14-D03,Analista de Compras,Especialista,2024-04-01,CC-C14-D03,True
C14-E0087,C14,C14-D01,Vendedor(a),Senior,2020-10-03,CC-C14-D01,True
C14-E0088,C14,C14-D04,Analista de Marketing,Pleno,2021-07-03,CC-C14-D04,True
C14-E0089,C14,C14-D06,Analista de Atendimento,Junior,2022-01-15,CC-C14-D06,True
C14-E0090,C14,C14-D06,Especialista em Relacionamento com Cliente,Pleno,2025-03-24,CC-C14-D06,False
C14-E0091,C14,C14-D07,Controller Junior,Senior,2024-11-21,CC-C14-D07,True
C14-E0092,C14,C14-D02,Analista de Supply Chain,Pleno,2021-06-29,CC-C14-D02,True
C14-E0093,C14,C14-D08,Analista de RH,Pleno,2026-01-20,CC-C14-D08,True
C14-E0094,C14,C14-D07,Analista de Contas a Pagar,Junior,2023-08-20,CC-C14-D07,True
C14-E0095,C14,C14-D01,Gerente de Loja,Senior,2021-02-01,CC-C14-D01,True
C14-E0096,C14,C14-D01,Operador(a) de Caixa,Especialista,2022-07-11,,True
C14-E0097,C14,C14-D02,Analista de Supply Chain,Senior,2022-05-22,CC-C14-D02,True
C14-E0098,C14,C14-D02,Analista de Supply Chain,Pleno,2022-09-30,CC-C14-D02,True
C14-E0099,C14,C14-D04,Especialista em Midias Digitais,Especialista,2026-02-04,CC-C14-D04,True
C14-E0100,C14,C14-D04,Coordenador(a) de Marketing,Pleno,2021-01-30,CC-C14-D04,True
C14-E0101,C14,C14-D06,Analista de Atendimento,Junior,2023-11-29,,True
C14-E0102,C14,C14-D03,Analista Comercial,Pleno,2021-01-14,CC-C14-D03,False
C14-E0103,C14,C14-D01,Operador(a) de Caixa,Junior,2022-06-02,CC-C14-D01,True
C14-E0104,C14,C14-D06,Especialista em Relacionamento com Cliente,Junior,2021-12-14,CC-C14-D06,True
C14-E0105,C14,C14-D01,Operador(a) de Caixa,Junior,2025-06-05,CC-C14-D01,True
C14-E0106,C14,C14-D09,Suporte Tecnico,Pleno,2025-07-17,CC-C14-D09,True
C14-E0107,C14,C14-D01,Vendedor(a),Senior,2022-06-26,CC-C14-D01,True
C14-E0108,C14,C14-D08,Recrutador(a),Pleno,2026-01-01,CC-C14-D08,True
C14-E0109,C14,C14-D01,Operador(a) de Caixa,Pleno,2024-04-20,CC-C14-D01,True
C14-E0110,C14,C14-D01,Vendedor(a),Gerente,2021-02-02,CC-C14-D01,True
C14-E0111,C14,C14-D01,Operador(a) de Caixa,Especialista,2024-02-07,CC-C14-D01,True
C14-E0112,C14,C14-D05,Especialista em Marketplace,Senior,2021-12-29,CC-C14-D05,True
C14-E0113,C14,C14-D06,Analista de Atendimento,Junior,2024-04-12,CC-C14-D06,True
C14-E0114,C14,C14-D02,Analista de Supply Chain,Junior,2020-12-16,CC-C14-D02,True
C14-E0115,C14,C14-D08,Recrutador(a),Junior,2022-12-29,CC-C14-D08,True
C14-E0116,C14,C14-D04,Coordenador(a) de Marketing,Junior,2026-04-05,CC-C14-D04,True
C14-E0117,C14,C14-D05,Analista de E-commerce,Pleno,2022-08-28,CC-C14-D05,True
C14-E0118,C14,C14-D06,Analista de Atendimento,Especialista,2023-11-04,CC-C14-D06,True
C14-E0119,C14,C14-D01,Operador(a) de Caixa,Senior,2022-05-17,CC-C14-D01,False
C14-E0120,C14,C14-D02,Analista de Supply Chain,Senior,2021-12-17,CC-C14-D02,True
C14-E0121,C14,C14-D07,Analista Financeiro,Gerente,2025-11-28,CC-C14-D07,True
C14-E0122,C14,C14-D07,Controller Junior,Senior,2022-06-13,,True
C14-E0123,C14,C14-D09,Analista de TI,Pleno,2023-09-21,CC-C14-D09,True
C14-E0124,C14,C14-D07,Analista Financeiro,Junior,2026-04-14,CC-C14-D07,True
C14-E0125,C14,C14-D01,Gerente de Loja,Especialista,2021-01-16,CC-C14-D01,False
C15-E0001,C15,C15-D06,Analista de Infraestrutura,Pleno,2024-07-12,CC-C15-D06,True
C15-E0002,C15,C15-D01,Analista de Operacoes,Especialista,2021-07-13,CC-C15-D01,True
C15-E0003,C15,C15-D02,Executivo(a) de Contas,Senior,2023-04-30,CC-C15-D02,True
C15-E0004,C15,C15-D04,Analista de Contas a Pagar,Junior,2023-12-21,CC-C15-D04,True
C15-E0005,C15,C15-D01,Analista de Operacoes,Junior,2021-08-31,CC-C15-D01,True
C15-E0006,C15,C15-D05,Recrutador(a),Especialista,2022-04-24,CC-C15-D05,True
C15-E0007,C15,C15-D07,Consultor(a),Junior,2024-11-26,CC-C15-D07,True
C15-E0008,C15,C15-D02,Executivo(a) de Contas,Pleno,2025-12-07,CC-C15-D02,True
C15-E0009,C15,C15-D02,Analista Comercial,Pleno,2025-09-26,CC-C15-D02,True
C15-E0010,C15,C15-D07,Consultor(a),Junior,2021-10-15,CC-C15-D07,True
C15-E0011,C15,C15-D06,Suporte Tecnico,Junior,2024-08-05,CC-C15-D06,True
C15-E0012,C15,C15-D01,Analista de Operacoes,Pleno,2024-12-12,CC-C15-D01,True
C15-E0013,C15,C15-D02,Coordenador(a) Comercial,Especialista,2022-09-06,CC-C15-D02,True
C15-E0014,C15,C15-D04,Analista Financeiro,Gerente,2026-01-10,CC-C15-D04,True
C15-E0015,C15,C15-D03,Analista de Atendimento,Junior,2026-05-16,,True
C15-E0016,C15,C15-D01,Analista de Operacoes,Pleno,2023-04-06,CC-C15-D01,True
C15-E0017,C15,C15-D02,Analista Comercial,Especialista,2022-03-27,CC-C15-D02,True
C15-E0018,C15,C15-D07,Consultor(a),Junior,2023-05-29,CC-C15-D07,True
C15-E0019,C15,C15-D05,Business Partner de RH,Senior,2024-10-10,CC-C15-D05,True
C15-E0020,C15,C15-D07,Analista de Consultoria,Junior,2026-01-08,CC-C15-D07,False
C15-E0021,C15,C15-D06,Analista de Infraestrutura,Pleno,2025-06-16,CC-C15-D06,True
C15-E0022,C15,C15-D07,Gerente de Projetos,Senior,2024-03-01,CC-C15-D07,True
C15-E0023,C15,C15-D01,Analista de Operacoes,Senior,2025-01-14,CC-C15-D01,True
C15-E0024,C15,C15-D06,Analista de TI,Junior,2022-05-21,CC-C15-D06,True
C15-E0025,C15,C15-D01,Analista de Operacoes,Junior,2021-03-28,CC-C15-D01,True
C15-E0026,C15,C15-D04,Analista de Contas a Pagar,Gerente,2024-12-12,CC-C15-D04,False
C15-E0027,C15,C15-D03,Analista de Atendimento,Pleno,2025-03-07,CC-C15-D03,False
C15-E0028,C15,C15-D02,Coordenador(a) Comercial,Pleno,2021-02-14,CC-C15-D02,True
C15-E0029,C15,C15-D07,Consultor(a),Senior,2022-05-11,CC-C15-D07,True
C15-E0030,C15,C15-D07,Consultor(a),Junior,2022-05-12,CC-C15-D07,True
C15-E0031,C15,C15-D01,Coordenador(a) de Operacoes,Pleno,2023-08-17,CC-C15-D01,True
C15-E0032,C15,C15-D04,Controller Junior,Pleno,2025-12-16,CC-C15-D04,True
C15-E0033,C15,C15-D02,Executivo(a) de Contas,Pleno,2024-06-21,CC-C15-D02,False
C15-E0034,C15,C15-D02,Executivo(a) de Contas,Junior,2021-01-02,CC-C15-D02,True
C15-E0035,C15,C15-D07,Consultor(a),Junior,2023-10-22,CC-C15-D07,True
C15-E0036,C15,C15-D02,Coordenador(a) Comercial,Junior,2022-10-15,CC-C15-D02,True
C15-E0037,C15,C15-D07,Analista de Consultoria,Senior,2022-04-27,CC-C15-D07,True
C15-E0038,C15,C15-D01,Analista de Operacoes,Pleno,2025-03-17,CC-C15-D01,True
C15-E0039,C15,C15-D04,Analista Financeiro,Pleno,2023-10-14,CC-C15-D04,False
C15-E0040,C15,C15-D04,Analista Financeiro,Junior,2022-03-26,CC-C15-D04,True
C15-E0041,C15,C15-D01,Analista de Operacoes,Senior,2023-06-23,CC-C15-D01,True
C15-E0042,C15,C15-D02,Executivo(a) de Contas,Junior,2021-07-22,CC-C15-D02,True
C15-E0043,C15,C15-D07,Analista de Consultoria,Pleno,2021-05-05,CC-C15-D07,True
C15-E0044,C15,C15-D06,Suporte Tecnico,Senior,2025-05-08,CC-C15-D06,False
C15-E0045,C15,C15-D02,Executivo(a) de Contas,Senior,2022-07-28,CC-C15-D02,True
C15-E0046,C15,C15-D03,Especialista em Relacionamento com Cliente,Junior,2024-03-05,CC-C15-D03,True
C15-E0047,C15,C15-D01,Analista de Operacoes,Junior,2025-10-10,CC-C15-D01,True
C15-E0048,C15,C15-D01,Analista de Operacoes,Pleno,2021-03-23,CC-C15-D01,True
C15-E0049,C15,C15-D03,Analista de Atendimento,Pleno,2022-08-04,CC-C15-D03,True
C15-E0050,C15,C15-D01,Coordenador(a) de Operacoes,Pleno,2024-09-07,CC-C15-D01,True
C15-E0051,C15,C15-D07,Analista de Consultoria,Especialista,2020-10-09,CC-C15-D07,True
C15-E0052,C15,C15-D05,Analista de RH,Pleno,2023-11-14,CC-C15-D05,True
C15-E0053,C15,C15-D07,Analista de Consultoria,Junior,2020-12-16,CC-C15-D07,True
C15-E0054,C15,C15-D05,Analista de RH,Pleno,2021-02-18,CC-C15-D05,True
C15-E0055,C15,C15-D07,Gerente de Projetos,Senior,2026-01-13,CC-C15-D07,True
C15-E0056,C15,C15-D03,Analista de Atendimento,Especialista,2024-09-22,CC-C15-D03,True
C15-E0057,C15,C15-D04,Analista de Contas a Pagar,Junior,2023-12-14,CC-C15-D04,True
C15-E0058,C15,C15-D07,Analista de Consultoria,Senior,2020-10-23,CC-C15-D07,True
C15-E0059,C15,C15-D04,Analista de Contas a Pagar,Junior,2026-05-22,CC-C15-D04,True
C15-E0060,C15,C15-D01,Analista de Operacoes,Pleno,2025-12-29,CC-C15-D01,False
C15-E0061,C15,C15-D05,Recrutador(a),Especialista,2021-10-21,CC-C15-D05,True
C15-E0062,C15,C15-D07,Gerente de Projetos,Junior,2022-01-08,CC-C15-D07,True
C15-E0063,C15,C15-D06,Analista de TI,Junior,2021-05-15,CC-C15-D06,True
C15-E0064,C15,C15-D03,Analista de Atendimento,Senior,2022-12-26,CC-C15-D03,True
C15-E0065,C15,C15-D04,Analista de Contas a Pagar,Pleno,2021-11-19,CC-C15-D04,True
C15-E0066,C15,C15-D07,Consultor(a),Senior,2024-02-08,CC-C15-D07,True
C15-E0067,C15,C15-D01,Analista de Operacoes,Junior,2026-04-07,CC-C15-D01,True
C15-E0068,C15,C15-D04,Controller Junior,Pleno,2024-08-18,CC-C15-D04,True
C15-E0069,C15,C15-D01,Analista de Operacoes,Pleno,2021-05-05,CC-C15-D01,True
C15-E0070,C15,C15-D04,Analista Financeiro,Pleno,2021-11-24,CC-C15-D04,True
C15-E0071,C15,C15-D04,Controller Junior,Pleno,2021-03-28,CC-C15-D04,True
C15-E0072,C15,C15-D01,Analista de Operacoes,Pleno,2025-08-26,CC-C15-D01,True
C15-E0073,C15,C15-D01,Coordenador(a) de Operacoes,Junior,2026-01-29,CC-C15-D01,True
C15-E0074,C15,C15-D04,Controller Junior,Pleno,2024-02-14,CC-C15-D04,True
C15-E0075,C15,C15-D01,Analista de Operacoes,Senior,2022-08-21,CC-C15-D01,True
C15-E0076,C15,C15-D01,Analista de Operacoes,Junior,2020-09-02,CC-C15-D01,True
C15-E0077,C15,C15-D07,Analista de Consultoria,Junior,2022-05-13,CC-C15-D07,True
C15-E0078,C15,C15-D02,Executivo(a) de Contas,Senior,2023-12-20,CC-C15-D02,False
C15-E0079,C15,C15-D03,Analista de Atendimento,Especialista,2024-01-25,CC-C15-D03,True
C15-E0080,C15,C15-D07,Analista de Consultoria,Senior,2022-12-25,CC-C15-D07,True
C15-E0081,C15,C15-D01,Analista de Operacoes,Pleno,2024-11-22,CC-C15-D01,True
C15-E0082,C15,C15-D02,Executivo(a) de Contas,Especialista,2023-02-02,CC-C15-D02,True
C16-E0001,C16,C16-D04,Analista de Contas a Pagar,Especialista,2020-11-06,CC-C16-D04,True
C16-E0002,C16,C16-D03,Analista de Atendimento,Junior,2023-12-01,CC-C16-D03,True
C16-E0003,C16,C16-D07,Gerente de Projetos,Especialista,2023-04-17,CC-C16-D07,True
C16-E0004,C16,C16-D07,Gerente de Projetos,Senior,2025-10-23,CC-C16-D07,True
C16-E0005,C16,C16-D01,Coordenador(a) de Operacoes,Junior,2021-05-15,CC-C16-D01,False
C16-E0006,C16,C16-D07,Analista de Consultoria,Senior,2021-06-19,CC-C16-D07,True
C16-E0007,C16,C16-D02,Coordenador(a) Comercial,Junior,2023-03-02,CC-C16-D02,True
C16-E0008,C16,C16-D01,Coordenador(a) de Operacoes,Junior,2025-09-16,CC-C16-D01,True
C16-E0009,C16,C16-D07,Gerente de Projetos,Especialista,2025-08-17,CC-C16-D07,True
C16-E0010,C16,C16-D02,Executivo(a) de Contas,Especialista,2024-07-01,CC-C16-D02,True
C16-E0011,C16,C16-D06,Analista de TI,Pleno,2025-03-21,CC-C16-D06,True
C16-E0012,C16,C16-D01,Analista de Operacoes,Senior,2022-03-17,CC-C16-D01,True
C16-E0013,C16,C16-D01,Analista de Operacoes,Pleno,2024-02-26,CC-C16-D01,True
C16-E0014,C16,C16-D03,Analista de Atendimento,Senior,2024-06-21,CC-C16-D03,True
C16-E0015,C16,C16-D01,Analista de Operacoes,Especialista,2023-06-17,CC-C16-D01,True
C16-E0016,C16,C16-D06,Analista de Infraestrutura,Gerente,2021-12-24,CC-C16-D06,True
C16-E0017,C16,C16-D01,Coordenador(a) de Operacoes,Pleno,2024-04-28,CC-C16-D01,True
C16-E0018,C16,C16-D02,Executivo(a) de Contas,Pleno,2020-08-13,CC-C16-D02,True
C16-E0019,C16,C16-D01,Coordenador(a) de Operacoes,Pleno,2022-08-07,CC-C16-D01,True
C16-E0020,C16,C16-D01,Coordenador(a) de Operacoes,Especialista,2023-05-23,CC-C16-D01,True
C16-E0021,C16,C16-D06,Analista de Infraestrutura,Pleno,2021-04-23,CC-C16-D06,True
C16-E0022,C16,C16-D01,Analista de Operacoes,Junior,2023-01-03,CC-C16-D01,True
C16-E0023,C16,C16-D04,Controller Junior,Pleno,2023-11-26,CC-C16-D04,True
C16-E0024,C16,C16-D07,Gerente de Projetos,Pleno,2025-11-30,CC-C16-D07,True
C16-E0025,C16,C16-D04,Controller Junior,Pleno,2021-05-01,CC-C16-D04,False
C16-E0026,C16,C16-D07,Analista de Consultoria,Junior,2024-08-22,CC-C16-D07,True
C16-E0027,C16,C16-D01,Coordenador(a) de Operacoes,Junior,2024-05-26,CC-C16-D01,True
C16-E0028,C16,C16-D01,Analista de Operacoes,Gerente,2025-03-18,CC-C16-D01,True
C16-E0029,C16,C16-D07,Consultor(a),Senior,2024-05-04,CC-C16-D07,True
C16-E0030,C16,C16-D05,Business Partner de RH,Pleno,2023-07-11,CC-C16-D05,True
C16-E0031,C16,C16-D04,Analista Financeiro,Junior,2026-01-20,CC-C16-D04,True
C16-E0032,C16,C16-D04,Controller Junior,Pleno,2024-10-14,CC-C16-D04,True
C16-E0033,C16,C16-D02,Coordenador(a) Comercial,Junior,2024-08-15,CC-C16-D02,True
C16-E0034,C16,C16-D01,Analista de Operacoes,Junior,2026-03-01,CC-C16-D01,True
C16-E0035,C16,C16-D06,Analista de Infraestrutura,Pleno,2024-10-24,CC-C16-D06,True
C16-E0036,C16,C16-D04,Controller Junior,Pleno,2024-09-10,,True
C16-E0037,C16,C16-D03,Especialista em Relacionamento com Cliente,Senior,2022-06-27,CC-C16-D03,True
C16-E0038,C16,C16-D07,Gerente de Projetos,Junior,2023-03-12,CC-C16-D07,True
C16-E0039,C16,C16-D02,Coordenador(a) Comercial,Senior,2022-05-18,CC-C16-D02,True
C16-E0040,C16,C16-D01,Coordenador(a) de Operacoes,Pleno,2022-08-24,CC-C16-D01,True
C17-E0001,C17,C17-D03,Analista de Contas,Gerente,2021-01-25,CC-C17-D03,False
C17-E0002,C17,C17-D01,Designer Grafico,Junior,2025-02-18,CC-C17-D01,True
C17-E0003,C17,C17-D02,Especialista em Performance,Senior,2022-08-27,CC-C17-D02,True
C17-E0004,C17,C17-D03,Analista de Contas,Senior,2024-02-11,CC-C17-D03,True
C17-E0005,C17,C17-D02,Analista de Midia Paga,Pleno,2024-04-03,CC-C17-D02,False
C17-E0006,C17,C17-D01,Redator(a) Publicitario(a),Junior,2023-04-30,CC-C17-D01,True
C17-E0007,C17,C17-D01,Redator(a) Publicitario(a),Pleno,2021-06-13,CC-C17-D01,True
C17-E0008,C17,C17-D01,Redator(a) Publicitario(a),Senior,2020-08-23,CC-C17-D01,True
C17-E0009,C17,C17-D01,Redator(a) Publicitario(a),Gerente,2023-05-14,CC-C17-D01,True
C17-E0010,C17,C17-D01,Designer Grafico,Senior,2023-04-01,CC-C17-D01,True
C17-E0011,C17,C17-D01,Designer Grafico,Pleno,2022-05-25,CC-C17-D01,True
C17-E0012,C17,C17-D01,Designer Grafico,Senior,2021-04-30,CC-C17-D01,True
C17-E0013,C17,C17-D07,Analista de Infraestrutura,Gerente,2024-01-10,,True
C17-E0014,C17,C17-D02,Especialista em Performance,Pleno,2022-07-03,CC-C17-D02,True
C17-E0015,C17,C17-D01,Diretor(a) de Arte,Pleno,2025-06-18,CC-C17-D01,True
C17-E0016,C17,C17-D03,Analista de Contas,Junior,2021-10-13,CC-C17-D03,True
C17-E0017,C17,C17-D05,Controller Junior,Pleno,2024-08-10,CC-C17-D05,True
C17-E0018,C17,C17-D03,Analista de Contas,Junior,2021-10-19,CC-C17-D03,True
C17-E0019,C17,C17-D02,Analista de Midia Paga,Junior,2024-10-31,CC-C17-D02,True
C17-E0020,C17,C17-D03,Analista de Contas,Junior,2022-09-07,CC-C17-D03,True
C17-E0021,C17,C17-D04,Analista de Planejamento,Senior,2025-08-14,,True
C17-E0022,C17,C17-D04,Analista de Planejamento,Junior,2021-10-18,CC-C17-D04,False
C17-E0023,C17,C17-D03,Analista de Contas,Especialista,2022-02-18,CC-C17-D03,False
C17-E0024,C17,C17-D05,Analista Financeiro,Gerente,2024-12-30,CC-C17-D05,True
C17-E0025,C17,C17-D05,Controller Junior,Junior,2023-03-14,CC-C17-D05,False
C17-E0026,C17,C17-D03,Account Manager,Especialista,2021-07-02,CC-C17-D03,True
C17-E0027,C17,C17-D02,Especialista em Performance,Senior,2023-05-07,CC-C17-D02,True
C17-E0028,C17,C17-D03,Analista de Contas,Junior,2023-12-05,CC-C17-D03,True
C17-E0029,C17,C17-D04,Planejador(a) Estrategico(a),Junior,2024-09-19,CC-C17-D04,True
C17-E0030,C17,C17-D01,Designer Grafico,Junior,2021-02-22,CC-C17-D01,True
C17-E0031,C17,C17-D07,Suporte Tecnico,Pleno,2021-10-07,CC-C17-D07,True
C17-E0032,C17,C17-D01,Designer Grafico,Junior,2023-09-13,CC-C17-D01,True
C17-E0033,C17,C17-D02,Especialista em Performance,Senior,2023-05-09,CC-C17-D02,False
C17-E0034,C17,C17-D05,Analista Financeiro,Especialista,2022-10-04,CC-C17-D05,False
C17-E0035,C17,C17-D01,Designer Grafico,Pleno,2021-01-20,CC-C17-D01,True
C17-E0036,C17,C17-D02,Especialista em Performance,Junior,2021-02-08,CC-C17-D02,True
C17-E0037,C17,C17-D01,Redator(a) Publicitario(a),Pleno,2022-04-05,CC-C17-D01,True
C17-E0038,C17,C17-D02,Analista de Midia Paga,Senior,2021-05-17,CC-C17-D02,True
C17-E0039,C17,C17-D01,Designer Grafico,Junior,2025-10-15,CC-C17-D01,True
C17-E0040,C17,C17-D02,Especialista em Performance,Junior,2024-12-04,CC-C17-D02,True
C17-E0041,C17,C17-D02,Analista de Midia Paga,Senior,2024-08-02,CC-C17-D02,False
C17-E0042,C17,C17-D07,Suporte Tecnico,Junior,2025-11-24,CC-C17-D07,False
C17-E0043,C17,C17-D07,Analista de TI,Senior,2023-03-27,CC-C17-D07,True
C17-E0044,C17,C17-D01,Designer Grafico,Senior,2025-02-01,CC-C17-D01,True
C17-E0045,C17,C17-D04,Planejador(a) Estrategico(a),Pleno,2022-10-29,CC-C17-D04,False
C17-E0046,C17,C17-D01,Designer Grafico,Pleno,2023-01-25,CC-C17-D01,True
C17-E0047,C17,C17-D01,Designer Grafico,Junior,2022-05-19,CC-C17-D01,True
C17-E0048,C17,C17-D01,Designer Grafico,Junior,2022-07-02,CC-C17-D01,True
C18-E0001,C18,C18-D02,Analista de Midia Paga,Junior,2020-08-19,CC-C18-D02,True
C18-E0002,C18,C18-D01,Diretor(a) de Arte,Senior,2023-10-22,CC-C18-D01,True
C18-E0003,C18,C18-D04,Planejador(a) Estrategico(a),Senior,2025-07-17,CC-C18-D04,True
C18-E0004,C18,C18-D03,Account Manager,Senior,2021-06-14,CC-C18-D03,True
C18-E0005,C18,C18-D02,Analista de Midia Paga,Senior,2023-10-11,CC-C18-D02,True
C18-E0006,C18,C18-D02,Analista de Midia Paga,Gerente,2025-06-18,CC-C18-D02,True
C18-E0007,C18,C18-D03,Account Manager,Senior,2023-06-05,CC-C18-D03,True
C18-E0008,C18,C18-D02,Especialista em Performance,Pleno,2024-11-19,CC-C18-D02,False
C18-E0009,C18,C18-D04,Analista de Planejamento,Gerente,2025-02-24,CC-C18-D04,True
C18-E0010,C18,C18-D03,Account Manager,Pleno,2025-02-11,CC-C18-D03,True
C18-E0011,C18,C18-D05,Analista de Contas a Pagar,Pleno,2024-11-05,CC-C18-D05,True
C18-E0012,C18,C18-D03,Analista de Contas,Junior,2025-01-14,CC-C18-D03,True
C18-E0013,C18,C18-D01,Redator(a) Publicitario(a),Junior,2021-09-05,CC-C18-D01,True
C18-E0014,C18,C18-D05,Analista Financeiro,Junior,2025-07-28,,True
C18-E0015,C18,C18-D03,Analista de Contas,Pleno,2021-08-10,CC-C18-D03,True
C18-E0016,C18,C18-D01,Redator(a) Publicitario(a),Pleno,2026-01-28,CC-C18-D01,True
C18-E0017,C18,C18-D03,Account Manager,Pleno,2021-03-08,CC-C18-D03,True
C18-E0018,C18,C18-D02,Especialista em Performance,Pleno,2025-12-16,CC-C18-D02,True
C18-E0019,C18,C18-D04,Planejador(a) Estrategico(a),Pleno,2025-05-12,CC-C18-D04,True
C18-E0020,C18,C18-D02,Analista de Midia Paga,Junior,2024-03-14,CC-C18-D02,False
C18-E0021,C18,C18-D04,Analista de Planejamento,Pleno,2026-02-12,CC-C18-D04,True
C18-E0022,C18,C18-D01,Designer Grafico,Junior,2023-05-02,CC-C18-D01,True
C18-E0023,C18,C18-D02,Especialista em Performance,Senior,2024-02-21,CC-C18-D02,True
C18-E0024,C18,C18-D07,Administrador(a) de Sistemas,Pleno,2020-10-12,CC-C18-D07,True
C18-E0025,C18,C18-D04,Planejador(a) Estrategico(a),Pleno,2026-04-15,CC-C18-D04,True
C18-E0026,C18,C18-D01,Designer Grafico,Senior,2025-01-15,CC-C18-D01,True
C18-E0027,C18,C18-D02,Analista de Midia Paga,Senior,2021-01-22,CC-C18-D02,True
C18-E0028,C18,C18-D02,Analista de Midia Paga,Junior,2025-05-03,CC-C18-D02,True
C18-E0029,C18,C18-D03,Analista de Contas,Junior,2022-05-02,CC-C18-D03,True
C18-E0030,C18,C18-D04,Planejador(a) Estrategico(a),Gerente,2023-08-26,CC-C18-D04,False
C18-E0031,C18,C18-D04,Planejador(a) Estrategico(a),Senior,2025-02-06,CC-C18-D04,True
C18-E0032,C18,C18-D03,Analista de Contas,Junior,2021-09-08,CC-C18-D03,True
C18-E0033,C18,C18-D04,Planejador(a) Estrategico(a),Pleno,2021-11-15,CC-C18-D04,True
C18-E0034,C18,C18-D02,Especialista em Performance,Pleno,2025-01-21,CC-C18-D02,True
C18-E0035,C18,C18-D01,Designer Grafico,Junior,2024-12-02,CC-C18-D01,True
C18-E0036,C18,C18-D03,Analista de Contas,Senior,2022-03-01,CC-C18-D03,True
C18-E0037,C18,C18-D07,Analista de TI,Pleno,2025-07-10,CC-C18-D07,True
C18-E0038,C18,C18-D04,Planejador(a) Estrategico(a),Pleno,2022-02-16,CC-C18-D04,True
C18-E0039,C18,C18-D03,Analista de Contas,Pleno,2021-06-19,CC-C18-D03,True
C18-E0040,C18,C18-D03,Analista de Contas,Senior,2024-06-26,CC-C18-D03,True
C18-E0041,C18,C18-D06,Business Partner de RH,Junior,2024-04-29,CC-C18-D06,False
C18-E0042,C18,C18-D02,Especialista em Performance,Especialista,2020-11-06,CC-C18-D02,True
C18-E0043,C18,C18-D02,Analista de Midia Paga,Pleno,2026-04-20,CC-C18-D02,True
C18-E0044,C18,C18-D07,Analista de Infraestrutura,Pleno,2025-04-07,CC-C18-D07,False
C18-E0045,C18,C18-D05,Analista de Contas a Pagar,Senior,2022-06-04,CC-C18-D05,True
C18-E0046,C18,C18-D02,Analista de Midia Paga,Junior,2024-11-01,CC-C18-D02,True
C18-E0047,C18,C18-D02,Analista de Midia Paga,Pleno,2024-07-20,CC-C18-D02,True
C18-E0048,C18,C18-D02,Analista de Midia Paga,Pleno,2022-08-24,CC-C18-D02,True
C18-E0049,C18,C18-D01,Diretor(a) de Arte,Pleno,2025-01-25,CC-C18-D01,True
C18-E0050,C18,C18-D07,Analista de Infraestrutura,Especialista,2022-01-18,CC-C18-D07,True
