build_id,project_id,timestamp,status,duration,tests_executed,tests_failed
BLD-C02-P03-009411,C02-P03,2026-03-29 17:06:41,Sucesso,134,281,0
BLD-C02-P03-009412,C02-P03,2026-03-28 08:56:42,Sucesso,564,172,0
BLD-C02-P03-009413,C02-P03,2026-03-23 15:55:26,Sucesso,344,69,0
BLD-C02-P03-009414,C02-P03,2026-03-06 11:54:00,Sucesso,219,428,0
BLD-C02-P03-009415,C02-P03,2026-03-20 12:44:08,Falha,506,368,2
BLD-C02-P03-009416,C02-P03,2026-03-20 17:33:47,Sucesso,206,10,0
BLD-C02-P03-009417,C02-P03,2026-03-14 16:23:35,Sucesso,463,502,0
BLD-C02-P03-009418,C02-P03,2026-03-13 08:51:00,Sucesso,219,400,0
BLD-C02-P03-009419,C02-P03,2026-03-30 11:40:36,Sucesso,395,662,0
BLD-C02-P03-009420,C02-P03,2026-03-12 09:55:34,Sucesso,109,356,0
BLD-C02-P03-009421,C02-P03,2026-03-27 18:13:11,Sucesso,420,583,0
BLD-C02-P03-009422,C02-P03,2026-03-19 20:09:46,Sucesso,595,76,0
BLD-C02-P03-009423,C02-P03,2026-03-17 19:16:28,Falha,245,459,7
BLD-C02-P03-009424,C02-P03,2026-03-28 16:30:54,Sucesso,173,545,0
BLD-C02-P03-009425,C02-P03,2026-03-12 19:06:01,Sucesso,218,389,0
BLD-C02-P03-009426,C02-P03,2026-03-28 17:46:01,Sucesso,567,320,0
BLD-C02-P03-009427,C02-P03,2026-03-27 14:41:43,Sucesso,362,635,0
BLD-C02-P03-009428,C02-P03,2026-03-14 12:54:13,Sucesso,236,105,0
BLD-C02-P03-009429,C02-P03,2026-03-15 19:13:18,Sucesso,346,315,0
BLD-C02-P03-009430,C02-P03,2026-03-30 08:30:00,Sucesso,201,387,0
BLD-C02-P03-009431,C02-P03,2026-03-22 08:16:20,Sucesso,340,189,0
BLD-C02-P03-009432,C02-P03,2026-03-15 13:37:43,Sucesso,184,406,0
BLD-C02-P03-009433,C02-P03,2026-03-24 10:08:59,Sucesso,93,10,0
BLD-C02-P03-009434,C02-P03,2026-03-03 10:47:07,Sucesso,302,429,0
BLD-C02-P03-009435,C02-P03,2026-03-22 10:45:57,Sucesso,402,404,0
BLD-C02-P03-009436,C02-P03,2026-03-13 13:41:16,Sucesso,336,10,0
BLD-C02-P03-009437,C02-P03,2026-03-19 12:06:42,Sucesso,150,607,0
BLD-C02-P03-009438,C02-P03,2026-03-27 21:02:28,Sucesso,473,207,0
BLD-C02-P03-009439,C02-P03,2026-03-31 09:00:32,Sucesso,214,488,0
BLD-C02-P03-009440,C02-P03,2026-03-20 13:26:56,Sucesso,367,1002,0
BLD-C02-P03-009441,C02-P03,2026-03-31 17:50:29,Sucesso,364,805,0
BLD-C02-P03-009442,C02-P03,2026-03-17 13:28:53,Sucesso,177,282,0
BLD-C02-P03-009443,C02-P03,2026-03-28 21:24:12,Sucesso,454,685,0
BLD-C02-P03-009444,C02-P03,2026-03-09 12:54:10,Sucesso,366,187,0
BLD-C02-P03-009445,C02-P03,2026-03-23 19:06:59,Sucesso,398,231,1
BLD-C02-P03-009446,C02-P03,2026-03-23 19:44:59,Falha,288,338,2
BLD-C02-P03-009447,C02-P03,2026-03-23 09:09:36,Falha,198,378,1
BLD-C02-P03-009448,C02-P03,2026-03-03 20:51:55,Sucesso,646,413,0
BLD-C02-P03-009449,C02-P03,2026-03-06 21:43:57,Sucesso,603,444,0
BLD-C02-P03-009450,C02-P03,2026-03-26 09:17:52,Sucesso,367,341,0
BLD-C02-P03-009451,C02-P03,2026-03-09 18:30:30,Sucesso,359,343,0
BLD-C02-P03-009452,C02-P03,2026-03-31 10:32:39,Sucesso,236,35,0
BLD-C02-P03-009453,C02-P03,2026-03-24 07:30:41,Sucesso,319,420,0
BLD-C02-P03-009454,C02-P03,2026-03-03 13:06:49,Sucesso,111,308,0
BLD-C02-P03-009455,C02-P03,2026-03-14 15:38:01,Falha,331,209,4
BLD-C02-P03-009456,C02-P03,2026-03-31 16:56:04,Sucesso,42,374,0
BLD-C02-P03-009457,C02-P03,2026-03-01 19:17:26,Falha,263,300,6
BLD-C02-P03-009458,C02-P03,2026-03-15 12:18:27,Sucesso,231,462,0
BLD-C02-P03-009459,C02-P03,2026-03-01 16:04:17,Sucesso,225,143,0
BLD-C02-P03-009460,C02-P03,2026-03-15 19:28:46,Sucesso,577,171,0
BLD-C02-P03-009461,C02-P03,2026-03-02 21:19:41,Sucesso,473,493,0
BLD-C02-P03-009462,C02-P03,2026-03-25 11:30:04,Sucesso,591,658,0
BLD-C02-P03-009463,C02-P03,2026-03-11 09:27:34,Sucesso,118,592,0
BLD-C02-P03-009464,C02-P03,2026-03-11 13:43:03,Sucesso,582,574,0
BLD-C02-P03-009465,C02-P03,2026-03-08 08:23:40,Sucesso,385,237,0
BLD-C02-P03-009466,C02-P03,2026-03-20 13:56:02,Sucesso,337,643,0
BLD-C02-P03-009467,C02-P03,2026-03-08 09:37:08,Sucesso,251,247,0
BLD-C02-P03-009468,C02-P03,2026-03-19 21:18:46,Sucesso,65,291,0
BLD-C02-P03-009469,C02-P03,2026-03-20 15:09:58,Sucesso,444,355,0
BLD-C02-P03-009470,C02-P03,2026-03-21 08:17:33,Sucesso,388,357,0
BLD-C02-P03-009471,C02-P03,2026-03-20 09:32:17,Sucesso,271,362,0
BLD-C02-P03-009472,C02-P03,2026-03-14 16:52:36,Sucesso,508,453,0
BLD-C02-P03-009473,C02-P03,2026-03-21 10:19:07,Sucesso,274,583,0
BLD-C02-P03-009474,C02-P03,2026-03-14 10:33:15,Sucesso,440,310,0
BLD-C02-P03-009475,C02-P03,2026-03-06 17:54:53,Sucesso,198,466,0
BLD-C02-P03-009476,C02-P03,2026-03-24 10:04:11,Falha,292,688,9
BLD-C02-P03-009477,C02-P03,2026-03-15 08:19:05,Sucesso,378,444,0
BLD-C02-P03-009478,C02-P03,2026-03-12 07:37:31,Sucesso,188,304,0
BLD-C02-P03-009479,C02-P03,2026-03-20 08:55:23,Sucesso,391,470,0
BLD-C02-P03-009480,C02-P03,2026-03-19 14:25:15,Sucesso,499,572,0
BLD-C02-P03-009481,C02-P03,2026-03-24 16:21:10,Falha,240,420,3
BLD-C02-P03-009482,C02-P03,2026-03-15 10:53:33,Sucesso,265,117,0
BLD-C02-P03-009483,C02-P03,2026-03-19 20:14:37,Sucesso,430,196,0
BLD-C02-P03-009484,C02-P03,2026-04-16 13:58:20,Sucesso,151,630,0
BLD-C02-P03-009485,C02-P03,2026-04-02 16:58:40,Sucesso,298,303,0
BLD-C02-P03-009486,C02-P03,2026-04-11 11:32:02,Sucesso,428,355,0
BLD-C02-P03-009487,C02-P03,2026-04-13 13:31:30,Sucesso,496,347,0
BLD-C02-P03-009488,C02-P03,2026-04-16 07:50:30,Sucesso,342,140,0
BLD-C02-P03-009489,C02-P03,2026-04-16 20:11:53,Sucesso,279,392,0
BLD-C02-P03-009490,C02-P03,2026-04-22 21:03:34,Falha,457,578,4
BLD-C02-P03-009491,C02-P03,2026-04-26 13:38:02,Sucesso,181,495,5
BLD-C02-P03-009492,C02-P03,2026-04-29 14:07:37,Sucesso,116,576,0
BLD-C02-P03-009493,C02-P03,2026-04-08 19:30:50,Sucesso,570,576,0
BLD-C02-P03-009494,C02-P03,2026-04-08 09:52:09,Sucesso,349,649,0
BLD-C02-P03-009495,C02-P03,2026-04-06 17:19:31,Sucesso,392,32,0
BLD-C02-P03-009496,C02-P03,2026-04-07 11:37:23,Sucesso,531,636,0
BLD-C02-P03-009497,C02-P03,2026-04-07 15:28:32,Sucesso,157,363,0
BLD-C02-P03-009498,C02-P03,2026-04-28 08:06:31,Sucesso,461,304,0
BLD-C02-P03-009499,C02-P03,2026-04-02 14:19:30,Sucesso,403,441,0
BLD-C02-P03-009500,C02-P03,2026-04-28 09:57:34,Sucesso,427,347,0
BLD-C02-P03-009501,C02-P03,2026-04-17 16:22:59,Sucesso,293,109,0
BLD-C02-P03-009502,C02-P03,2026-04-03 20:34:06,Sucesso,174,481,0
BLD-C02-P03-009503,C02-P03,2026-04-21 15:26:33,Sucesso,377,125,0
BLD-C02-P03-009504,C02-P03,2026-04-11 19:54:19,Falha,35,483,3
BLD-C02-P03-009505,C02-P03,2026-04-04 19:34:06,Sucesso,111,269,0
BLD-C02-P03-009506,C02-P03,2026-04-02 18:20:12,Sucesso,454,397,0
BLD-C02-P03-009507,C02-P03,2026-04-21 11:50:09,Sucesso,541,446,0
BLD-C02-P03-009508,C02-P03,2026-04-28 13:22:11,Sucesso,378,379,0
BLD-C02-P03-009509,C02-P03,2026-04-29 14:02:36,Sucesso,263,274,4
BLD-C02-P03-009510,C02-P03,2026-04-26 13:52:18,Sucesso,436,538,0
BLD-C02-P03-009511,C02-P03,2026-04-29 16:05:44,Sucesso,373,435,0
BLD-C02-P03-009512,C02-P03,2026-04-02 15:08:03,Sucesso,303,722,0
BLD-C02-P03-009513,C02-P03,2026-04-05 09:51:16,Sucesso,297,536,0
BLD-C02-P03-009514,C02-P03,2026-04-24 09:42:01,Sucesso,180,250,0
BLD-C02-P03-009515,C02-P03,2026-04-13 11:41:47,Sucesso,507,230,0
BLD-C02-P03-009516,C02-P03,2026-04-20 18:13:31,Sucesso,349,640,0
BLD-C02-P03-009517,C02-P03,2026-04-18 20:46:40,Sucesso,410,701,0
BLD-C02-P03-009518,C02-P03,2026-04-17 08:02:34,Sucesso,474,252,0
BLD-C02-P03-009519,C02-P03,2026-04-25 20:06:47,Falha,296,624,1
BLD-C02-P03-009520,C02-P03,2026-04-05 21:38:55,Falha,458,575,11
BLD-C02-P03-009521,C02-P03,2026-04-22 10:18:55,Sucesso,386,529,0
BLD-C02-P03-009522,C02-P03,2026-04-02 18:00:28,Sucesso,373,285,0
BLD-C02-P03-009523,C02-P03,2026-04-12 20:08:12,Sucesso,442,458,0
BLD-C02-P03-009524,C02-P03,2026-04-20 07:47:58,Falha,285,486,3
BLD-C02-P03-009525,C02-P03,2026-04-05 21:52:09,Sucesso,249,296,0
BLD-C02-P03-009526,C02-P03,2026-04-04 18:12:17,Sucesso,322,475,0
BLD-C02-P03-009527,C02-P03,2026-04-28 12:55:30,Sucesso,501,526,0
BLD-C02-P03-009528,C02-P03,2026-04-28 16:43:06,Sucesso,188,10,2
BLD-C02-P03-009529,C02-P03,2026-04-30 13:58:01,Falha,190,523,9
BLD-C02-P03-009530,C02-P03,2026-04-22 15:21:57,Sucesso,218,103,0
BLD-C02-P03-009531,C02-P03,2026-04-26 08:48:01,Sucesso,20,487,0
BLD-C02-P03-009532,C02-P03,2026-04-16 09:33:00,Sucesso,570,390,0
BLD-C02-P03-009533,C02-P03,2026-04-02 11:19:59,Falha,312,621,1
BLD-C02-P03-009534,C02-P03,2026-04-06 10:26:49,Sucesso,521,250,0
BLD-C02-P03-009535,C02-P03,2026-04-29 14:51:08,Sucesso,356,381,0
BLD-C02-P03-009536,C02-P03,2026-04-12 12:37:23,Sucesso,239,517,0
BLD-C02-P03-009537,C02-P03,2026-04-15 17:09:51,Sucesso,421,433,2
BLD-C02-P03-009538,C02-P03,2026-04-06 12:03:26,Sucesso,349,771,0
BLD-C02-P03-009539,C02-P03,2026-04-09 13:21:25,Sucesso,587,504,0
BLD-C02-P03-009540,C02-P03,2026-04-01 14:47:11,Sucesso,550,554,0
BLD-C02-P03-009541,C02-P03,2026-04-15 11:33:03,Sucesso,365,262,0
BLD-C02-P03-009542,C02-P03,2026-04-24 11:47:39,Falha,396,146,2
BLD-C02-P03-009543,C02-P03,2026-04-15 14:25:48,Sucesso,329,529,0
BLD-C02-P03-009544,C02-P03,2026-04-04 21:05:25,Sucesso,723,422,0
BLD-C02-P03-009545,C02-P03,2026-04-10 17:32:41,Sucesso,335,524,0
BLD-C02-P03-009546,C02-P03,2026-04-16 18:09:53,Sucesso,223,463,0
BLD-C02-P03-009547,C02-P03,2026-04-22 15:00:23,Sucesso,396,175,0
BLD-C02-P03-009548,C02-P03,2026-04-11 21:15:49,Sucesso,466,106,0
BLD-C02-P03-009549,C02-P03,2026-04-07 17:54:22,Sucesso,654,271,0
BLD-C02-P03-009550,C02-P03,2026-04-30 16:02:11,Sucesso,398,608,0
BLD-C02-P03-009551,C02-P03,2026-04-16 19:32:06,Sucesso,150,502,0
BLD-C02-P03-009552,C02-P03,2026-04-25 20:11:24,Sucesso,435,447,0
BLD-C02-P03-009553,C02-P03,2026-04-23 15:32:04,Sucesso,483,558,0
BLD-C02-P03-009554,C02-P03,2026-04-16 08:02:24,Sucesso,256,282,0
BLD-C02-P03-009555,C02-P03,2026-04-07 08:06:22,Sucesso,381,591,0
BLD-C02-P03-009556,C02-P03,2026-04-20 12:17:00,Sucesso,381,155,0
BLD-C02-P03-009557,C02-P03,2026-04-03 15:30:08,Sucesso,407,31,2
BLD-C02-P03-009558,C02-P03,2026-04-07 18:59:37,Sucesso,114,434,0
BLD-C02-P03-009559,C02-P03,2026-04-11 18:18:59,Sucesso,272,280,0
BLD-C02-P03-009560,C02-P03,2026-04-04 19:31:30,Sucesso,20,23,0
BLD-C02-P03-009561,C02-P03,2026-04-14 18:38:14,Sucesso,439,10,0
BLD-C02-P03-009562,C02-P03,2026-04-08 16:24:04,Sucesso,262,610,1
BLD-C02-P03-009563,C02-P03,2026-04-25 19:41:29,Sucesso,377,395,0
BLD-C02-P03-009564,C02-P03,2026-04-14 21:28:35,Sucesso,20,177,0
BLD-C02-P03-009565,C02-P03,2026-04-17 12:41:33,Falha,420,96,8
BLD-C02-P03-009566,C02-P03,2026-04-17 17:12:21,Sucesso,195,717,0
BLD-C02-P03-009567,C02-P03,2026-04-09 15:23:08,Falha,405,244,3
BLD-C02-P03-009568,C02-P03,2026-04-25 09:58:25,Sucesso,447,515,0
BLD-C02-P03-009569,C02-P03,2026-04-16 11:50:36,Sucesso,373,718,0
BLD-C02-P03-009570,C02-P03,2026-04-17 16:16:20,Sucesso,273,546,0
BLD-C02-P03-009571,C02-P03,2026-04-17 08:30:28,Falha,387,10,8
BLD-C02-P03-009572,C02-P03,2026-04-10 17:46:41,Sucesso,384,724,0
BLD-C02-P03-009573,C02-P03,2026-04-21 07:19:15,Sucesso,465,394,0
BLD-C02-P03-009574,C02-P03,2026-04-29 17:42:30,Sucesso,614,200,0
BLD-C02-P03-009575,C02-P03,2026-04-08 07:57:17,Sucesso,331,325,0
BLD-C02-P03-009576,C02-P03,2026-04-04 20:40:57,Sucesso,314,410,0
BLD-C02-P03-009577,C02-P03,2026-04-27 15:41:20,Sucesso,311,364,0
BLD-C02-P03-009578,C02-P03,2026-04-19 10:23:15,Sucesso,494,170,3
BLD-C02-P03-009579,C02-P03,2026-04-07 14:25:15,Sucesso,365,596,0
BLD-C02-P03-009580,C02-P03,2026-04-16 20:10:23,Falha,235,577,1
BLD-C02-P03-009581,C02-P03,2026-04-15 09:11:23,Sucesso,121,434,0
BLD-C02-P03-009582,C02-P03,2026-04-30 16:58:32,Sucesso,281,414,0
BLD-C02-P03-009583,C02-P03,2026-04-15 10:19:13,Sucesso,509,296,0
BLD-C02-P03-009584,C02-P03,2026-04-11 14:01:06,Sucesso,401,610,0
BLD-C02-P03-009585,C02-P03,2026-04-25 07:50:49,Falha,335,392,4
BLD-C02-P03-009586,C02-P03,2026-04-27 12:47:17,Sucesso,496,261,0
BLD-C02-P03-009587,C02-P03,2026-04-25 20:18:02,Sucesso,226,144,0
BLD-C02-P03-009588,C02-P03,2026-04-01 11:19:21,Sucesso,286,396,0
BLD-C02-P03-009589,C02-P03,2026-04-10 12:45:36,Sucesso,338,656,0
BLD-C02-P03-009590,C02-P03,2026-04-30 09:38:39,Sucesso,560,337,0
BLD-C02-P03-009591,C02-P03,2026-04-20 08:22:25,Falha,415,123,10
BLD-C02-P03-009592,C02-P03,2026-04-02 18:20:48,Sucesso,537,483,0
BLD-C02-P03-009593,C02-P03,2026-04-05 14:51:41,Sucesso,240,453,0
BLD-C02-P03-009594,C02-P03,2026-04-19 12:33:06,Sucesso,335,257,0
BLD-C02-P03-009595,C02-P03,2026-04-05 09:26:12,Sucesso,290,645,0
BLD-C02-P03-009596,C02-P03,2026-04-05 17:56:50,Sucesso,351,317,0
BLD-C02-P03-009597,C02-P03,2026-04-30 12:10:41,Falha,557,265,4
BLD-C02-P03-009598,C02-P03,2026-04-09 14:19:29,Sucesso,191,335,0
BLD-C02-P03-009599,C02-P03,2026-04-18 16:27:43,Sucesso,169,434,0
BLD-C02-P03-009600,C02-P03,2026-04-09 11:38:34,Sucesso,20,342,0
BLD-C02-P03-009601,C02-P03,2026-04-16 19:53:53,Sucesso,272,217,0
BLD-C02-P03-009602,C02-P03,2026-04-08 21:20:39,Sucesso,413,520,0
BLD-C02-P03-009603,C02-P03,2026-04-16 11:29:19,Sucesso,70,199,0
BLD-C02-P03-009604,C02-P03,2026-04-17 15:18:39,Sucesso,160,365,0
BLD-C02-P03-009605,C02-P03,2026-04-08 18:32:57,Sucesso,261,472,0
BLD-C02-P03-009606,C02-P03,2026-04-30 10:42:00,Sucesso,454,596,0
BLD-C02-P03-009607,C02-P03,2026-04-06 18:59:33,Sucesso,340,451,0
BLD-C02-P03-009608,C02-P03,2026-04-28 17:19:35,Sucesso,229,445,0
BLD-C02-P03-009609,C02-P03,2026-04-15 15:16:51,Sucesso,451,381,0
BLD-C02-P03-009610,C02-P03,2026-04-12 19:13:13,Sucesso,20,321,1
BLD-C02-P03-009611,C02-P03,2026-04-20 07:19:12,Sucesso,311,552,0
BLD-C02-P03-009612,C02-P03,2026-04-18 10:55:23,Falha,296,521,1
BLD-C02-P03-009613,C02-P03,2026-04-12 18:41:41,Sucesso,259,164,0
BLD-C02-P03-009614,C02-P03,2026-04-06 07:54:38,Sucesso,235,624,0
BLD-C02-P03-009615,C02-P03,2026-04-07 18:37:20,Sucesso,716,262,0
BLD-C02-P03-009616,C02-P03,2026-04-28 12:49:59,Falha,192,326,1
BLD-C02-P03-009617,C02-P03,2026-05-04 09:14:45,Falha,325,285,4
BLD-C02-P03-009618,C02-P03,2026-05-12 20:48:03,Sucesso,43,543,0
BLD-C02-P03-009619,C02-P03,2026-05-20 15:38:12,Sucesso,362,459,0
BLD-C02-P03-009620,C02-P03,2026-05-09 13:57:24,Sucesso,298,597,0
BLD-C02-P03-009621,C02-P03,2026-05-29 08:28:15,Sucesso,188,696,0
BLD-C02-P03-009622,C02-P03,2026-05-08 20:03:59,Sucesso,181,535,1
BLD-C02-P03-009623,C02-P03,2026-05-22 13:16:45,Sucesso,454,275,0
BLD-C02-P03-009624,C02-P03,2026-05-26 17:12:23,Sucesso,60,257,0
BLD-C02-P03-009625,C02-P03,2026-05-05 08:58:07,Sucesso,220,111,0
BLD-C02-P03-009626,C02-P03,2026-05-03 10:34:30,Sucesso,371,714,0
BLD-C02-P03-009627,C02-P03,2026-05-24 09:17:22,Sucesso,566,10,0
BLD-C02-P03-009628,C02-P03,2026-05-03 21:05:30,Sucesso,420,191,0
BLD-C02-P03-009629,C02-P03,2026-05-07 07:51:21,Sucesso,114,391,0
BLD-C02-P03-009630,C02-P03,2026-05-17 17:23:41,Sucesso,610,288,0
BLD-C02-P03-009631,C02-P03,2026-05-07 09:01:01,Sucesso,408,374,0
BLD-C02-P03-009632,C02-P03,2026-05-01 10:11:39,Sucesso,258,430,0
BLD-C02-P03-009633,C02-P03,2026-05-31 18:59:37,Sucesso,369,497,0
BLD-C02-P03-009634,C02-P03,2026-05-01 13:11:15,Sucesso,259,243,0
BLD-C02-P03-009635,C02-P03,2026-05-13 07:36:38,Sucesso,286,688,1
BLD-C02-P03-009636,C02-P03,2026-05-31 19:49:53,Sucesso,141,635,0
BLD-C02-P03-009637,C02-P03,2026-05-14 13:16:07,Sucesso,281,333,0
BLD-C02-P03-009638,C02-P03,2026-05-17 18:21:32,Sucesso,414,283,2
BLD-C02-P03-009639,C02-P03,2026-05-01 17:15:04,Sucesso,403,390,0
BLD-C02-P03-009640,C02-P03,2026-05-07 12:33:47,Sucesso,461,705,0
BLD-C02-P03-009641,C02-P03,2026-05-01 15:31:18,Falha,310,64,17
BLD-C02-P03-009642,C02-P03,2026-05-01 21:43:15,Falha,365,738,14
BLD-C02-P03-009643,C02-P03,2026-05-02 11:31:39,Sucesso,454,374,0
BLD-C02-P03-009644,C02-P03,2026-05-20 20:53:58,Sucesso,407,574,0
BLD-C02-P03-009645,C02-P03,2026-05-17 20:38:24,Falha,283,274,9
BLD-C02-P03-009646,C02-P03,2026-05-10 10:01:53,Sucesso,259,426,0
BLD-C02-P03-009647,C02-P03,2026-05-23 15:19:53,Sucesso,499,755,0
BLD-C02-P03-009648,C02-P03,2026-05-21 11:42:54,Sucesso,320,417,0
BLD-C02-P03-009649,C02-P03,2026-05-06 21:02:46,Sucesso,178,330,0
BLD-C02-P03-009650,C02-P03,2026-05-22 08:24:12,Falha,363,259,1
BLD-C02-P03-009651,C02-P03,2026-05-06 10:09:22,Sucesso,377,396,0
BLD-C02-P03-009652,C02-P03,2026-05-05 15:58:30,Sucesso,328,481,0
BLD-C02-P03-009653,C02-P03,2026-05-30 10:50:10,Sucesso,152,207,0
BLD-C02-P03-009654,C02-P03,2026-05-22 07:34:16,Sucesso,548,272,0
BLD-C02-P03-009655,C02-P03,2026-05-12 11:09:57,Sucesso,60,226,0
BLD-C02-P03-009656,C02-P03,2026-05-30 09:52:30,Sucesso,331,405,0
BLD-C02-P03-009657,C02-P03,2026-05-15 21:44:05,Sucesso,234,165,0
BLD-C02-P03-009658,C02-P03,2026-05-10 07:41:46,Sucesso,256,169,1
BLD-C02-P03-009659,C02-P03,2026-05-25 14:27:47,Sucesso,20,221,0
BLD-C02-P03-009660,C02-P03,2026-05-02 20:30:59,Falha,366,555,7
BLD-C02-P03-009661,C02-P03,2026-05-16 12:54:48,Sucesso,511,423,0
BLD-C02-P03-009662,C02-P03,2026-05-17 07:55:55,Falha,304,402,5
BLD-C02-P03-009663,C02-P03,2026-05-17 18:41:32,Falha,553,406,6
BLD-C02-P03-009664,C02-P03,2026-05-28 07:07:03,Sucesso,335,223,1
BLD-C02-P03-009665,C02-P03,2026-05-07 18:49:32,Sucesso,259,546,0
BLD-C02-P03-009666,C02-P03,2026-05-17 13:57:36,Sucesso,252,115,0
BLD-C02-P03-009667,C02-P03,2026-05-19 11:58:43,Sucesso,240,358,0
BLD-C02-P03-009668,C02-P03,2026-05-02 08:18:26,Sucesso,90,546,1
BLD-C02-P03-009669,C02-P03,2026-05-28 14:21:36,Sucesso,360,438,0
BLD-C02-P03-009670,C02-P03,2026-05-07 20:25:13,Sucesso,272,477,0
BLD-C02-P03-009671,C02-P03,2026-05-12 16:12:29,Sucesso,249,284,0
BLD-C02-P03-009672,C02-P03,2026-05-14 12:14:25,Sucesso,396,695,0
BLD-C02-P03-009673,C02-P03,2026-05-25 13:01:40,Sucesso,185,10,0
BLD-C02-P03-009674,C02-P03,2026-05-16 19:35:21,Falha,377,252,1
BLD-C02-P03-009675,C02-P03,2026-05-21 10:07:47,Sucesso,70,188,0
BLD-C02-P03-009676,C02-P03,2026-05-05 14:53:15,Sucesso,361,11,0
BLD-C02-P03-009677,C02-P03,2026-05-10 14:02:51,Sucesso,304,320,0
BLD-C02-P03-009678,C02-P03,2026-05-30 10:33:49,Sucesso,321,715,0
BLD-C02-P03-009679,C02-P03,2026-05-20 21:43:30,Sucesso,418,320,0
BLD-C02-P03-009680,C02-P03,2026-05-15 08:48:16,Sucesso,545,440,0
BLD-C02-P03-009681,C02-P03,2026-05-07 17:18:08,Sucesso,172,10,0
BLD-C02-P03-009682,C02-P03,2026-05-21 17:35:24,Sucesso,413,543,0
BLD-C02-P03-009683,C02-P03,2026-05-27 20:22:49,Sucesso,37,10,0
BLD-C02-P03-009684,C02-P03,2026-05-17 09:42:26,Sucesso,332,180,0
BLD-C02-P03-009685,C02-P03,2026-05-06 10:46:27,Sucesso,375,258,0
BLD-C02-P03-009686,C02-P03,2026-05-10 18:31:47,Falha,222,324,3
BLD-C02-P03-009687,C02-P03,2026-05-06 17:37:33,Sucesso,299,251,0
BLD-C02-P03-009688,C02-P03,2026-05-23 19:05:13,Sucesso,232,10,0
BLD-C02-P03-009689,C02-P03,2026-05-16 21:32:55,Sucesso,448,246,0
BLD-C02-P03-009690,C02-P03,2026-05-28 13:43:13,Sucesso,246,303,0
BLD-C02-P03-009691,C02-P03,2026-05-26 20:20:55,Sucesso,246,706,0
BLD-C02-P03-009692,C02-P03,2026-05-08 12:06:36,Sucesso,573,704,0
BLD-C02-P03-009693,C02-P03,2026-05-27 13:11:38,Sucesso,433,79,0
BLD-C02-P03-009694,C02-P03,2026-05-29 17:17:53,Falha,272,381,6
BLD-C02-P03-009695,C02-P03,2026-05-21 14:23:37,Sucesso,324,445,0
BLD-C02-P03-009696,C02-P03,2026-05-21 20:21:38,Sucesso,104,360,0
BLD-C02-P03-009697,C02-P03,2026-05-06 15:10:12,Sucesso,386,10,0
BLD-C02-P03-009698,C02-P03,2026-05-12 16:10:14,Sucesso,293,684,0
BLD-C02-P03-009699,C02-P03,2026-05-20 20:22:51,Sucesso,242,616,2
BLD-C02-P03-009700,C02-P03,2026-05-03 12:52:20,Sucesso,155,386,0
BLD-C02-P03-009701,C02-P03,2026-05-07 21:08:58,Sucesso,302,378,0
BLD-C02-P03-009702,C02-P03,2026-05-25 14:42:43,Sucesso,373,309,0
BLD-C02-P03-009703,C02-P03,2026-05-15 11:07:50,Sucesso,381,276,0
BLD-C02-P03-009704,C02-P03,2026-05-04 21:02:51,Sucesso,309,519,0
BLD-C02-P03-009705,C02-P03,2026-05-18 19:12:24,Sucesso,488,672,0
BLD-C02-P03-009706,C02-P03,2026-05-30 13:31:38,Sucesso,182,436,0
BLD-C02-P03-009707,C02-P03,2026-05-20 07:24:12,Sucesso,219,700,0
BLD-C02-P03-009708,C02-P03,2026-05-20 10:05:19,Sucesso,492,623,0
BLD-C02-P03-009709,C02-P03,2026-05-16 17:39:47,Sucesso,269,179,0
BLD-C02-P03-009710,C02-P03,2026-05-10 11:12:05,Sucesso,134,147,0
BLD-C02-P03-009711,C02-P03,2026-05-09 10:20:30,Sucesso,270,724,0
BLD-C02-P03-009712,C02-P03,2026-05-16 07:59:08,Sucesso,259,541,0
BLD-C02-P03-009713,C02-P03,2026-05-25 07:56:23,Falha,289,587,9
BLD-C02-P03-009714,C02-P03,2026-06-28 07:04:10,Sucesso,332,390,0
BLD-C02-P03-009715,C02-P03,2026-06-12 16:32:31,Sucesso,518,253,0
BLD-C02-P03-009716,C02-P03,2026-06-26 21:35:59,Falha,465,441,1
BLD-C02-P03-009717,C02-P03,2026-06-10 15:01:40,Sucesso,365,251,0
BLD-C02-P03-009718,C02-P03,2026-06-21 11:35:17,Sucesso,62,465,0
BLD-C02-P03-009719,C02-P03,2026-06-13 13:45:14,Falha,179,567,3
BLD-C02-P03-009720,C02-P03,2026-06-29 08:24:24,Sucesso,263,286,0
BLD-C02-P03-009721,C02-P03,2026-06-23 09:50:21,Sucesso,469,172,1
BLD-C02-P03-009722,C02-P03,2026-06-12 10:21:26,Sucesso,339,507,0
BLD-C02-P03-009723,C02-P03,2026-06-03 16:19:33,Sucesso,141,433,0
BLD-C02-P03-009724,C02-P03,2026-06-29 16:59:38,Sucesso,89,341,0
BLD-C02-P03-009725,C02-P03,2026-06-05 12:07:09,Sucesso,316,245,0
BLD-C02-P03-009726,C02-P03,2026-06-14 11:48:20,Sucesso,265,423,0
BLD-C02-P03-009727,C02-P03,2026-06-27 21:46:51,Falha,190,415,1
BLD-C02-P03-009728,C02-P03,2026-06-05 09:14:37,Sucesso,226,307,0
BLD-C02-P03-009729,C02-P03,2026-06-13 20:33:01,Sucesso,334,149,0
