issue_id,project_id,employee_id,issue_type,priority,created_at,closed_at,status
ISS-C02-P04-002892,C02-P04,C02-E0013,Bug,Baixa,2026-01-26 13:04:15,2026-03-04 13:04:15,Fechado
ISS-C02-P04-002893,C02-P04,C02-E0111,Feature,Baixa,2026-01-21 09:13:29,,Em Andamento
ISS-C02-P04-002894,C02-P04,C02-E0066,Bug,Media,2026-01-08 18:53:43,2026-01-18 18:53:43,Fechado
ISS-C02-P04-002895,C02-P04,C02-E0021,Bug,Baixa,2026-01-30 09:10:51,,Aberto
ISS-C02-P04-002896,C02-P04,C02-E0099,Chore,Baixa,2026-01-07 19:29:42,2026-02-15 19:29:42,Fechado
ISS-C02-P04-002897,C02-P04,C02-E0096,Debito Tecnico,Media,2026-01-12 15:11:50,2026-01-26 15:11:50,Fechado
ISS-C02-P04-002898,C02-P04,C02-E0032,Bug,Baixa,2026-01-15 11:35:21,2026-02-14 11:35:21,Fechado
ISS-C02-P04-002899,C02-P04,C02-E0120,Bug,Media,2026-01-13 13:47:10,,Em Andamento
ISS-C02-P04-002900,C02-P04,C02-E0083,Debito Tecnico,Alta,2026-01-13 14:27:49,2026-02-11 14:27:49,Fechado
ISS-C02-P04-002901,C02-P04,C02-E0075,Feature,Media,2026-01-05 16:35:07,,Aberto
ISS-C02-P04-002902,C02-P04,C02-E0034,Bug,Baixa,2026-01-27 21:23:27,2026-01-29 21:23:27,Fechado
ISS-C02-P04-002903,C02-P04,C02-E0051,Chore,Media,2026-02-25 14:53:57,2026-03-15 14:53:57,Fechado
ISS-C02-P04-002904,C02-P04,C02-E0063,Bug,Media,2026-02-17 14:36:50,2026-03-16 14:36:50,Fechado
ISS-C02-P04-002905,C02-P04,C02-E0056,Debito Tecnico,Baixa,2026-02-25 10:23:47,,Em Andamento
ISS-C02-P04-002906,C02-P04,C02-E0033,Debito Tecnico,Media,2026-02-27 15:32:54,2026-03-21 15:32:54,Fechado
ISS-C02-P04-002907,C02-P04,C02-E0022,Chore,Media,2026-02-09 20:55:34,2026-03-16 20:55:34,Fechado
ISS-C02-P04-002908,C02-P04,C02-E0030,Bug,Baixa,2026-02-24 07:02:38,2026-03-22 07:02:38,Fechado
ISS-C02-P04-002909,C02-P04,C02-E0106,Feature,Baixa,2026-02-07 12:51:34,,Aberto
ISS-C02-P04-002910,C02-P04,C02-E0063,Feature,Alta,2026-02-09 14:00:38,,Em Andamento
ISS-C02-P04-002911,C02-P04,C02-E0066,Bug,Alta,2026-02-10 16:31:41,2026-03-23 16:31:41,Fechado
ISS-C02-P04-002912,C02-P04,C02-E0063,Feature,Media,2026-02-06 13:30:30,,Em Andamento
ISS-C02-P04-002913,C02-P04,C02-E0051,Bug,Media,2026-02-12 18:07:28,2026-03-15 18:07:28,Fechado
ISS-C02-P04-002914,C02-P04,C02-E0096,Bug,Baixa,2026-02-21 18:34:03,,Aberto
ISS-C02-P04-002915,C02-P04,C02-E0049,Bug,Media,2026-02-18 20:35:15,,Em Andamento
ISS-C02-P04-002916,C02-P04,C02-E0060,Feature,Alta,2026-02-27 09:35:48,,Em Andamento
ISS-C02-P04-002917,C02-P04,C02-E0047,Chore,Baixa,2026-02-10 15:08:42,,Aberto
ISS-C02-P04-002918,C02-P04,C02-E0060,Debito Tecnico,Baixa,2026-02-05 09:42:08,2026-02-28 09:42:08,Fechado
ISS-C02-P04-002919,C02-P04,C02-E0099,Feature,Media,2026-02-09 21:10:59,,Aberto
ISS-C02-P04-002920,C02-P04,C02-E0075,Feature,Media,2026-02-07 19:42:32,2026-03-10 19:42:32,Fechado
ISS-C02-P04-002921,C02-P04,C02-E0028,Feature,Baixa,2026-02-19 12:56:20,2026-03-01 12:56:20,Fechado
ISS-C02-P04-002922,C02-P04,C02-E0012,Bug,Alta,2026-02-28 14:39:54,,Em Andamento
ISS-C02-P04-002923,C02-P04,C02-E0028,Bug,Baixa,2026-02-11 13:47:33,2026-03-23 13:47:33,Fechado
ISS-C02-P04-002924,C02-P04,C02-E0004,Feature,Alta,2026-02-04 08:26:34,2026-02-10 08:26:34,Fechado
ISS-C02-P04-002925,C02-P04,C02-E0005,Debito Tecnico,Media,2026-02-02 18:45:58,,Em Andamento
ISS-C02-P04-002926,C02-P04,C02-E0086,Bug,Baixa,2026-02-01 19:20:53,2026-03-15 19:20:53,Fechado
ISS-C02-P04-002927,C02-P04,C02-E0004,Bug,Alta,2026-02-10 15:51:37,2026-03-01 15:51:37,Fechado
ISS-C02-P04-002928,C02-P04,C02-E0066,Bug,Baixa,2026-02-13 14:37:19,,Aberto
ISS-C02-P04-002929,C02-P04,C02-E0065,Debito Tecnico,Media,2026-03-09 10:32:57,2026-03-19 10:32:57,Fechado
ISS-C02-P04-002930,C02-P04,C02-E0113,Debito Tecnico,Media,2026-03-23 14:26:54,2026-04-04 14:26:54,Fechado
ISS-C02-P04-002931,C02-P04,C02-E0089,Bug,Critica,2026-03-31 16:18:08,2026-04-12 16:18:08,Fechado
ISS-C02-P04-002932,C02-P04,C02-E0005,Debito Tecnico,Media,2026-03-10 11:15:52,,Em Andamento
ISS-C02-P04-002933,C02-P04,C02-E0097,Feature,Media,2026-03-03 19:02:20,,Aberto
ISS-C02-P04-002934,C02-P04,C02-E0107,Bug,Baixa,2026-03-27 18:54:04,,Em Andamento
ISS-C02-P04-002935,C02-P04,C02-E0053,Bug,Alta,2026-03-04 20:46:07,2026-03-28 20:46:07,Fechado
ISS-C02-P04-002936,C02-P04,C02-E0107,Bug,Media,2026-04-22 17:09:07,2026-06-03 17:09:07,Fechado
ISS-C02-P04-002937,C02-P04,C02-E0115,Feature,Critica,2026-04-29 19:26:09,2026-05-25 19:26:09,Fechado
ISS-C02-P04-002938,C02-P04,C02-E0024,Bug,Media,2026-04-10 18:46:21,2026-04-13 18:46:21,Fechado
ISS-C02-P04-002939,C02-P04,C02-E0074,Bug,Alta,2026-04-04 14:28:09,,Em Andamento
ISS-C02-P04-002940,C02-P04,C02-E0113,Bug,Media,2026-04-25 17:03:03,2026-05-25 17:03:03,Fechado
ISS-C02-P04-002941,C02-P04,C02-E0098,Feature,Media,2026-04-11 08:28:58,2026-05-10 08:28:58,Fechado
ISS-C02-P04-002942,C02-P04,C02-E0080,Feature,Baixa,2026-04-11 18:09:31,2026-05-19 18:09:31,Fechado
ISS-C02-P04-002943,C02-P04,C02-E0035,Feature,Alta,2026-04-24 13:09:50,2026-05-21 13:09:50,Fechado
ISS-C02-P04-002944,C02-P04,C02-E0014,Bug,Media,2026-04-04 07:12:22,2026-04-24 07:12:22,Fechado
ISS-C02-P04-002945,C02-P04,C02-E0099,Feature,Baixa,2026-04-14 08:27:32,2026-04-27 08:27:32,Fechado
ISS-C02-P04-002946,C02-P04,C02-E0060,Feature,Media,2026-04-21 18:48:34,2026-06-03 18:48:34,Fechado
ISS-C02-P04-002947,C02-P04,C02-E0008,Bug,Baixa,2026-04-17 13:04:59,2026-05-05 13:04:59,Fechado
ISS-C02-P04-002948,C02-P04,C02-E0076,Debito Tecnico,Alta,2026-05-17 20:01:40,,Em Andamento
ISS-C02-P04-002949,C02-P04,C02-E0086,Feature,Media,2026-05-19 12:48:21,,Em Andamento
ISS-C02-P04-002950,C02-P04,C02-E0034,Bug,Alta,2026-05-25 08:36:37,,Em Andamento
ISS-C02-P04-002951,C02-P04,C02-E0098,Feature,Alta,2026-05-25 16:45:43,,Em Andamento
ISS-C02-P04-002952,C02-P04,C02-E0043,Feature,Baixa,2026-05-19 12:13:23,2026-05-25 12:13:23,Fechado
ISS-C02-P04-002953,C02-P04,C02-E0113,Bug,Baixa,2026-05-17 17:33:06,2026-05-27 17:33:06,Fechado
ISS-C02-P04-002954,C02-P04,C02-E0083,Feature,Media,2026-05-10 08:19:04,2026-05-30 08:19:04,Fechado
ISS-C02-P04-002955,C02-P04,C02-E0119,Bug,Alta,2026-06-03 12:47:01,,Aberto
ISS-C02-P04-002956,C02-P04,C02-E0031,Feature,Alta,2026-06-09 08:32:07,,Aberto
ISS-C02-P04-002957,C02-P04,C02-E0015,Feature,Media,2026-06-28 17:43:38,,Aberto
ISS-C02-P04-002958,C02-P04,C02-E0033,Debito Tecnico,Media,2026-06-18 15:13:52,,Em Andamento
ISS-C02-P04-002959,C02-P04,C02-E0087,Feature,Alta,2026-06-26 08:03:12,2026-07-06 08:03:12,Fechado
ISS-C02-P04-002960,C02-P04,C02-E0049,Bug,Baixa,2026-06-06 14:17:53,,Aberto
ISS-C02-P04-002961,C02-P04,C02-E0055,Debito Tecnico,Critica,2026-06-27 15:54:30,2026-08-01 15:54:30,Fechado
ISS-C02-P04-002962,C02-P04,C02-E0119,Bug,Alta,2026-06-02 20:11:55,2026-06-17 20:11:55,Fechado
ISS-C02-P04-002963,C02-P04,C02-E0059,Bug,Media,2026-06-22 17:31:29,,Aberto
ISS-C02-P04-002964,C02-P04,C02-E0117,Debito Tecnico,Media,2026-07-25 08:37:56,2026-08-10 08:37:56,Fechado
ISS-C02-P04-002965,C02-P04,C02-E0034,Bug,Baixa,2026-07-07 17:49:56,2026-08-10 00:00:00,Fechado
ISS-C02-P04-002966,C02-P04,C02-E0051,Bug,Media,2026-07-26 13:18:36,2026-08-10 00:00:00,Fechado
ISS-C02-P04-002967,C02-P04,C02-E0035,Feature,Media,2026-07-24 09:24:37,2026-08-10 00:00:00,Fechado
ISS-C02-P05-002968,C02-P05,C02-E0094,Chore,Media,2026-03-17 14:42:35,2026-03-26 14:42:35,Fechado
ISS-C02-P05-002969,C02-P05,C02-E0081,Bug,Media,2026-03-23 15:43:42,,Em Andamento
ISS-C02-P05-002970,C02-P05,C02-E0070,Bug,Critica,2026-03-05 20:03:30,2026-03-20 20:03:30,Fechado
ISS-C02-P05-002971,C02-P05,C02-E0068,Feature,Baixa,2026-03-02 20:33:59,2026-04-08 20:33:59,Fechado
ISS-C02-P05-002972,C02-P05,C02-E0046,Feature,Baixa,2026-03-16 11:39:21,2026-04-25 11:39:21,Fechado
ISS-C02-P05-002973,C02-P05,C02-E0118,Feature,Media,2026-03-14 10:25:04,2026-03-18 10:25:04,Fechado
ISS-C02-P05-002974,C02-P05,C02-E0086,Bug,Alta,2026-03-17 14:23:37,2026-04-11 14:23:37,Fechado
ISS-C02-P05-002975,C02-P05,C02-E0006,Feature,Alta,2026-03-15 07:44:46,2026-04-02 07:44:46,Fechado
ISS-C02-P05-002976,C02-P05,C02-E0111,Chore,Alta,2026-03-21 08:14:21,,Aberto
ISS-C02-P05-002977,C02-P05,C02-E0057,Bug,Alta,2026-03-04 20:08:23,,Aberto
ISS-C02-P05-002978,C02-P05,C02-E0083,Feature,Media,2026-03-16 08:06:22,2026-04-08 08:06:22,Fechado
ISS-C02-P05-002979,C02-P05,C02-E0019,Debito Tecnico,Baixa,2026-03-19 18:47:34,,Aberto
ISS-C02-P05-002980,C02-P05,C02-E0014,Feature,Media,2026-03-07 21:33:31,2026-04-08 21:33:31,Fechado
ISS-C02-P05-002981,C02-P05,C02-E0084,Feature,Alta,2026-03-30 13:20:27,2026-04-10 13:20:27,Fechado
ISS-C02-P05-002982,C02-P05,C02-E0035,Bug,Media,2026-05-19 13:58:52,2026-06-21 13:58:52,Fechado
ISS-C02-P05-002983,C02-P05,C02-E0047,Feature,Baixa,2026-05-18 16:34:50,2026-06-23 16:34:50,Fechado
ISS-C02-P05-002984,C02-P05,C02-E0076,Bug,Media,2026-05-23 19:25:05,,Aberto
ISS-C02-P05-002985,C02-P05,C02-E0006,Bug,Media,2026-05-16 10:09:00,,Aberto
ISS-C02-P05-002986,C02-P05,C02-E0050,Bug,Media,2026-05-09 18:15:27,,Em Andamento
ISS-C02-P05-002987,C02-P05,C02-E0032,Debito Tecnico,Media,2026-05-14 16:59:45,2026-05-27 16:59:45,Fechado
ISS-C02-P05-002988,C02-P05,C02-E0113,Bug,Baixa,2026-05-18 18:24:03,2026-05-31 18:24:03,Fechado
ISS-C02-P05-002989,C02-P05,C02-E0096,Chore,Critica,2026-05-05 10:56:48,,Em Andamento
ISS-C02-P05-002990,C02-P05,C02-E0035,Debito Tecnico,Alta,2026-05-30 19:01:25,2026-06-18 19:01:25,Fechado
ISS-C02-P05-002991,C02-P05,C02-E0108,Bug,Media,2026-05-24 14:41:13,2026-05-29 14:41:13,Fechado
ISS-C02-P05-002992,C02-P05,C02-E0023,Feature,Baixa,2026-05-30 11:44:32,2026-06-01 11:44:32,Fechado
ISS-C02-P05-002993,C02-P05,C02-E0065,Bug,Critica,2026-05-20 16:37:33,2026-07-02 16:37:33,Fechado
ISS-C02-P05-002994,C02-P05,C02-E0084,Debito Tecnico,Media,2026-05-23 07:52:43,2026-05-27 07:52:43,Fechado
ISS-C02-P05-002995,C02-P05,C02-E0081,Bug,Media,2026-05-19 20:18:48,,Aberto
ISS-C02-P05-002996,C02-P05,C02-E0002,Feature,Baixa,2026-05-17 12:08:48,2026-06-08 12:08:48,Fechado
ISS-C02-P05-002997,C02-P05,C02-E0087,Bug,Baixa,2026-05-14 19:19:36,2026-05-16 19:19:36,Fechado
ISS-C02-P05-002998,C02-P05,C02-E0065,Feature,Alta,2026-05-23 21:34:46,,Aberto
ISS-C03-P01-002999,C03-P01,C03-E0035,Feature,Baixa,2025-07-22 09:55:06,,Aberto
ISS-C03-P01-003000,C03-P01,C03-E0027,Bug,Alta,2025-07-03 14:28:10,,Em Andamento
ISS-C03-P01-003001,C03-P01,C03-E0031,Debito Tecnico,Media,2025-07-21 12:16:35,,Em Andamento
ISS-C03-P01-003002,C03-P01,C03-E0015,Bug,Alta,2025-07-11 21:56:11,2025-07-24 21:56:11,Fechado
ISS-C03-P01-003003,C03-P01,C03-E0026,Feature,Alta,2025-07-09 08:16:51,,Aberto
ISS-C03-P01-003004,C03-P01,C03-E0027,Bug,Alta,2025-07-26 15:57:25,2025-08-29 15:57:25,Fechado
ISS-C03-P01-003005,C03-P01,C03-E0016,Feature,Baixa,2025-07-04 19:06:54,,Em Andamento
ISS-C03-P01-003006,C03-P01,C03-E0007,Bug,Critica,2025-07-10 17:36:02,2025-08-09 17:36:02,Fechado
ISS-C03-P01-003007,C03-P01,C03-E0027,Bug,Media,2025-12-25 17:31:18,2026-01-01 17:31:18,Fechado
ISS-C03-P01-003008,C03-P01,C03-E0021,Feature,Critica,2025-12-13 13:47:40,,Aberto
ISS-C03-P01-003009,C03-P01,C03-E0016,Feature,Media,2025-12-11 08:34:44,2026-01-24 08:34:44,Fechado
ISS-C03-P01-003010,C03-P01,C03-E0001,Bug,Media,2025-12-08 07:59:24,2025-12-22 07:59:24,Fechado
ISS-C03-P01-003011,C03-P01,C03-E0015,Bug,Alta,2025-12-15 19:57:01,2026-01-12 19:57:01,Fechado
ISS-C03-P01-003012,C03-P01,C03-E0029,Feature,Alta,2026-06-16 08:28:47,,Aberto
ISS-C03-P01-003013,C03-P01,C03-E0031,Feature,Media,2026-06-08 10:12:41,2026-06-23 10:12:41,Fechado
ISS-C03-P01-003014,C03-P01,C03-E0006,Debito Tecnico,Media,2026-06-19 11:37:27,,Aberto
ISS-C03-P01-003015,C03-P01,C03-E0002,Debito Tecnico,Media,2026-06-25 20:21:53,,Em Andamento
ISS-C03-P01-003016,C03-P01,C03-E0020,Bug,Baixa,2026-06-28 09:25:03,2026-07-30 09:25:03,Fechado
ISS-C03-P01-003017,C03-P01,C03-E0007,Bug,Media,2026-06-05 07:55:02,2026-06-23 07:55:02,Fechado
ISS-C03-P01-003018,C03-P01,C03-E0028,Chore,Baixa,2026-06-05 21:12:57,,Em Andamento
ISS-C03-P02-003019,C03-P02,C03-E0002,Bug,Critica,2026-04-07 17:33:46,2026-05-05 17:33:46,Fechado
ISS-C03-P02-003020,C03-P02,C03-E0013,Feature,Media,2026-04-29 15:14:08,2026-05-10 15:14:08,Fechado
ISS-C03-P02-003021,C03-P02,C03-E0016,Feature,Media,2026-04-24 17:33:58,2026-06-07 17:33:58,Fechado
ISS-C03-P02-003022,C03-P02,C03-E0023,Feature,Media,2026-04-27 20:45:30,2026-06-07 20:45:30,Fechado
ISS-C03-P02-003023,C03-P02,C03-E0013,Chore,Critica,2026-04-15 20:52:31,2026-05-09 20:52:31,Fechado
ISS-C03-P02-003024,C03-P02,C03-E0013,Feature,Alta,2026-04-11 08:13:07,2026-05-19 08:13:07,Fechado
ISS-C03-P02-003025,C03-P02,C03-E0035,Bug,Baixa,2026-04-26 12:57:08,2026-05-30 12:57:08,Fechado
ISS-C03-P02-003026,C03-P02,C03-E0009,Debito Tecnico,Alta,2026-04-18 10:27:08,2026-04-22 10:27:08,Fechado
ISS-C03-P02-003027,C03-P02,C03-E0002,Debito Tecnico,Baixa,2026-04-14 16:11:00,2026-05-04 16:11:00,Fechado
ISS-C03-P02-003028,C03-P02,C03-E0015,Debito Tecnico,Baixa,2026-04-14 17:18:48,2026-04-21 17:18:48,Fechado
ISS-C03-P02-003029,C03-P02,C03-E0035,Bug,Critica,2026-04-01 07:12:41,,Aberto
ISS-C03-P02-003030,C03-P02,C03-E0025,Feature,Baixa,2026-04-20 18:33:26,,Em Andamento
ISS-C03-P02-003031,C03-P02,C03-E0026,Chore,Baixa,2026-04-03 09:39:04,,Em Andamento
ISS-C03-P02-003032,C03-P02,C03-E0027,Feature,Media,2026-04-14 21:32:21,2026-05-26 21:32:21,Fechado
ISS-C03-P02-003033,C03-P02,C03-E0031,Bug,Media,2026-05-02 20:37:48,,Aberto
ISS-C03-P02-003034,C03-P02,C03-E0021,Feature,Baixa,2026-05-06 19:56:28,2026-06-15 19:56:28,Fechado
ISS-C03-P02-003035,C03-P02,C03-E0021,Chore,Media,2026-05-24 07:29:48,2026-06-25 07:29:48,Fechado
ISS-C03-P02-003036,C03-P02,C03-E0005,Debito Tecnico,Alta,2026-05-28 21:19:09,2026-06-17 21:19:09,Fechado
ISS-C03-P02-003037,C03-P02,C03-E0020,Chore,Media,2026-05-01 21:53:35,,Em Andamento
ISS-C03-P02-003038,C03-P02,C03-E0020,Chore,Critica,2026-05-18 21:24:14,,Em Andamento
ISS-C03-P02-003039,C03-P02,C03-E0001,Feature,Media,2026-05-09 15:38:43,2026-06-21 15:38:43,Fechado
ISS-C03-P02-003040,C03-P02,C03-E0029,Bug,Baixa,2026-05-24 19:31:03,2026-06-17 19:31:03,Fechado
ISS-C03-P02-003041,C03-P02,C03-E0020,Feature,Alta,2026-05-26 15:44:03,2026-06-07 15:44:03,Fechado
ISS-C03-P02-003042,C03-P02,C03-E0008,Bug,Alta,2026-06-01 15:51:45,2026-06-17 15:51:45,Fechado
ISS-C03-P02-003043,C03-P02,C03-E0009,Feature,Alta,2026-06-27 15:51:40,2026-08-07 15:51:40,Fechado
ISS-C03-P02-003044,C03-P02,C03-E0007,Feature,Baixa,2026-06-06 08:49:35,,Em Andamento
ISS-C03-P02-003045,C03-P02,C03-E0021,Feature,Media,2026-06-21 09:33:40,2026-07-27 09:33:40,Fechado
ISS-C03-P02-003046,C03-P02,C03-E0005,Bug,Media,2026-06-24 13:59:03,2026-06-26 13:59:03,Fechado
ISS-C03-P02-003047,C03-P02,C03-E0023,Feature,Alta,2026-06-04 16:10:39,,Em Andamento
ISS-C03-P02-003048,C03-P02,C03-E0021,Feature,Critica,2026-06-18 08:07:55,2026-07-02 08:07:55,Fechado
ISS-C03-P02-003049,C03-P02,C03-E0013,Bug,Media,2026-06-24 15:48:45,2026-07-27 15:48:45,Fechado
ISS-C03-P02-003050,C03-P02,C03-E0028,Debito Tecnico,Baixa,2026-06-27 07:39:32,2026-07-20 07:39:32,Fechado
ISS-C03-P02-003051,C03-P02,C03-E0001,Feature,Alta,2026-07-11 18:04:05,2026-07-19 18:04:05,Fechado
ISS-C03-P02-003052,C03-P02,C03-E0028,Debito Tecnico,Baixa,2026-07-15 21:31:39,,Em Andamento
ISS-C03-P02-003053,C03-P02,C03-E0026,Debito Tecnico,Baixa,2026-07-12 18:48:53,2026-07-19 18:48:53,Fechado
ISS-C03-P02-003054,C03-P02,C03-E0002,Chore,Media,2026-07-22 11:03:46,2026-08-05 11:03:46,Fechado
ISS-C03-P02-003055,C03-P02,C03-E0021,Bug,Media,2026-07-20 12:29:11,2026-07-29 12:29:11,Fechado
ISS-C04-P01-003056,C04-P01,C04-E0025,Feature,Media,2026-02-16 11:00:25,2026-04-02 11:00:25,Fechado
ISS-C04-P01-003057,C04-P01,C04-E0092,Feature,Alta,2026-02-21 20:26:50,2026-03-24 20:26:50,Fechado
ISS-C04-P01-003058,C04-P01,C04-E0087,Chore,Media,2026-02-18 11:07:25,2026-02-27 11:07:25,Fechado
ISS-C04-P01-003059,C04-P01,C04-E0075,Bug,Alta,2026-02-23 08:29:35,2026-04-02 08:29:35,Fechado
ISS-C04-P01-003060,C04-P01,C04-E0087,Bug,Baixa,2026-02-01 19:18:03,2026-02-22 19:18:03,Fechado
ISS-C04-P01-003061,C04-P01,C04-E0015,Feature,Baixa,2026-02-11 10:14:16,2026-03-23 10:14:16,Fechado
ISS-C04-P01-003062,C04-P01,C04-E0075,Bug,Alta,2026-02-14 11:51:54,,Em Andamento
ISS-C04-P01-003063,C04-P01,C04-E0077,Feature,Baixa,2026-02-02 11:52:46,2026-02-22 11:52:46,Fechado
ISS-C04-P01-003064,C04-P01,C04-E0029,Bug,Media,2026-02-15 15:12:11,,Aberto
ISS-C04-P01-003065,C04-P01,C04-E0067,Chore,Baixa,2026-02-21 21:47:51,2026-03-08 21:47:51,Fechado
ISS-C04-P01-003066,C04-P01,C04-E0066,Feature,Media,2026-02-18 21:41:51,2026-03-25 21:41:51,Fechado
ISS-C04-P01-003067,C04-P01,C04-E0015,Bug,Media,2026-02-18 18:18:50,,Aberto
ISS-C04-P01-003068,C04-P01,C04-E0106,Chore,Media,2026-02-09 12:50:55,2026-02-28 12:50:55,Fechado
ISS-C04-P01-003069,C04-P01,C04-E0077,Bug,Media,2026-02-02 16:31:11,2026-02-09 16:31:11,Fechado
ISS-C04-P01-003070,C04-P01,C04-E0075,Feature,Media,2026-02-15 11:35:33,2026-03-06 11:35:33,Fechado
ISS-C04-P01-003071,C04-P01,C04-E0056,Debito Tecnico,Media,2026-02-25 15:59:53,2026-03-09 15:59:53,Fechado
ISS-C04-P01-003072,C04-P01,C04-E0039,Bug,Alta,2026-02-17 16:48:31,2026-02-21 16:48:31,Fechado
ISS-C04-P01-003073,C04-P01,C04-E0086,Feature,Baixa,2026-02-10 11:40:26,,Em Andamento
ISS-C04-P01-003074,C04-P01,C04-E0011,Debito Tecnico,Media,2026-02-14 16:31:40,2026-03-05 16:31:40,Fechado
ISS-C04-P01-003075,C04-P01,C04-E0019,Feature,Baixa,2026-02-12 10:10:28,2026-02-21 10:10:28,Fechado
ISS-C04-P01-003076,C04-P01,C04-E0099,Feature,Baixa,2026-02-17 18:25:42,2026-03-19 18:25:42,Fechado
ISS-C04-P01-003077,C04-P01,C04-E0075,Feature,Media,2026-02-24 15:20:12,2026-03-10 15:20:12,Fechado
ISS-C04-P01-003078,C04-P01,C04-E0034,Feature,Baixa,2026-02-16 10:56:36,2026-03-11 10:56:36,Fechado
ISS-C04-P01-003079,C04-P01,C04-E0075,Feature,Media,2026-03-29 18:52:08,2026-04-27 18:52:08,Fechado
ISS-C04-P01-003080,C04-P01,C04-E0053,Bug,Media,2026-03-17 17:02:38,,Aberto
ISS-C04-P01-003081,C04-P01,C04-E0104,Debito Tecnico,Media,2026-03-17 21:49:31,,Aberto
ISS-C04-P01-003082,C04-P01,C04-E0078,Chore,Critica,2026-03-30 19:32:53,,Aberto
ISS-C04-P01-003083,C04-P01,C04-E0019,Bug,Baixa,2026-03-07 19:29:29,,Em Andamento
ISS-C04-P01-003084,C04-P01,C04-E0044,Chore,Alta,2026-03-11 10:26:46,,Em Andamento
ISS-C04-P01-003085,C04-P01,C04-E0077,Bug,Media,2026-03-27 19:05:00,2026-04-28 19:05:00,Fechado
ISS-C04-P01-003086,C04-P01,C04-E0027,Feature,Baixa,2026-03-25 18:25:19,,Em Andamento
ISS-C04-P01-003087,C04-P01,C04-E0076,Bug,Media,2026-03-06 20:08:27,2026-03-24 20:08:27,Fechado
ISS-C04-P01-003088,C04-P01,C04-E0072,Debito Tecnico,Media,2026-03-13 19:53:15,,Aberto
ISS-C04-P01-003089,C04-P01,C04-E0009,Bug,Media,2026-03-22 07:29:36,,Em Andamento
ISS-C04-P01-003090,C04-P01,C04-E0063,Bug,Alta,2026-03-20 14:02:14,2026-03-24 14:02:14,Fechado
ISS-C04-P01-003091,C04-P01,C04-E0058,Feature,Baixa,2026-03-29 16:16:08,,Aberto
ISS-C04-P01-003092,C04-P01,C04-E0083,Bug,Media,2026-03-19 07:24:55,,Aberto
ISS-C04-P01-003093,C04-P01,C04-E0003,Feature,Media,2026-03-01 16:18:09,2026-03-26 16:18:09,Fechado
ISS-C04-P01-003094,C04-P01,C04-E0072,Feature,Media,2026-03-07 17:42:26,2026-03-28 17:42:26,Fechado
ISS-C04-P01-003095,C04-P01,C04-E0033,Bug,Media,2026-03-29 08:53:54,2026-04-23 08:53:54,Fechado
ISS-C04-P01-003096,C04-P01,C04-E0038,Bug,Alta,2026-03-26 19:05:11,2026-04-05 19:05:11,Fechado
ISS-C04-P01-003097,C04-P01,C04-E0034,Bug,Media,2026-03-17 16:37:45,,Aberto
ISS-C04-P01-003098,C04-P01,C04-E0012,Bug,Baixa,2026-03-01 17:18:38,2026-03-30 17:18:38,Fechado
ISS-C04-P01-003099,C04-P01,C04-E0082,Chore,Critica,2026-04-12 18:49:10,2026-05-17 18:49:10,Fechado
ISS-C04-P01-003100,C04-P01,C04-E0032,Feature,Media,2026-04-06 20:46:42,,Aberto
ISS-C04-P01-003101,C04-P01,C04-E0030,Feature,Alta,2026-04-03 16:34:48,,Em Andamento
ISS-C04-P01-003102,C04-P01,C04-E0022,Bug,Alta,2026-04-05 20:25:57,,Em Andamento
ISS-C04-P01-003103,C04-P01,C04-E0089,Bug,Alta,2026-04-25 21:19:59,2026-05-15 21:19:59,Fechado
ISS-C04-P01-003104,C04-P01,C04-E0088,Bug,Media,2026-04-17 14:43:26,,Aberto
ISS-C04-P01-003105,C04-P01,C04-E0027,Debito Tecnico,Baixa,2026-04-27 18:47:43,,Em Andamento
ISS-C04-P01-003106,C04-P01,C04-E0018,Feature,Baixa,2026-04-11 12:35:26,2026-04-17 12:35:26,Fechado
ISS-C04-P01-003107,C04-P01,C04-E0106,Debito Tecnico,Media,2026-04-08 18:45:01,2026-04-24 18:45:01,Fechado
ISS-C04-P01-003108,C04-P01,C04-E0009,Bug,Baixa,2026-04-28 17:22:06,2026-06-09 17:22:06,Fechado
ISS-C04-P01-003109,C04-P01,C04-E0066,Bug,Media,2026-04-28 12:52:43,,Aberto
ISS-C04-P01-003110,C04-P01,C04-E0044,Bug,Media,2026-04-10 19:19:09,2026-04-12 19:19:09,Fechado
ISS-C04-P01-003111,C04-P01,C04-E0035,Bug,Media,2026-04-05 15:31:41,2026-04-10 15:31:41,Fechado
ISS-C04-P01-003112,C04-P01,C04-E0078,Bug,Alta,2026-05-21 09:10:42,2026-06-09 09:10:42,Fechado
ISS-C04-P01-003113,C04-P01,C04-E0035,Bug,Alta,2026-05-22 08:09:18,,Aberto
ISS-C04-P01-003114,C04-P01,C04-E0104,Bug,Media,2026-05-23 07:22:02,2026-06-22 07:22:02,Fechado
ISS-C04-P01-003115,C04-P01,C04-E0003,Feature,Alta,2026-05-06 09:23:31,2026-05-31 09:23:31,Fechado
ISS-C04-P01-003116,C04-P01,C04-E0005,Bug,Media,2026-05-21 08:14:09,2026-07-01 08:14:09,Fechado
ISS-C04-P01-003117,C04-P01,C04-E0092,Bug,Media,2026-05-05 15:55:25,2026-05-12 15:55:25,Fechado
